CMN,area,pop,fam,edf,ulc,bct,area_id_H,area_id_M,area_id_L,area_id_H_p,area_id_M_p,area_id_L_p,pop_id_H,pop_id_M,pop_id_L,pop_id_H_p,pop_id_M_p,pop_id_L_p,fam_id_H,fam_id_M,fam_id_L,fam_id_H_p,fam_id_M_p,fam_id_L_p,edf_id_H,edf_id_M,edf_id_L,edf_id_H_p,edf_id_M_p,edf_id_L_p,ulc_id_H,ulc_id_M,ulc_id_L,ulc_id_H_p,ulc_id_M_p,ulc_id_L_p,bct_id_H,bct_id_M,bct_id_L,bct_id_H_p,bct_id_M_p,bct_id_L_p,area_fr_P4,area_fr_P3,area_fr_P2,area_fr_P1,area_fr_AA,area_fr_P3P4,area_fr_P4_p,area_fr_P3_p,area_fr_P2_p,area_fr_P1_p,area_fr_AA_p,area_fr_P3P4_p,pop_fr_P4,pop_fr_P3,pop_fr_P2,pop_fr_P1,pop_fr_AA,pop_fr_P3P4,pop_fr_P4_p,pop_fr_P3_p,pop_fr_P2_p,pop_fr_P1_p,pop_fr_AA_p,pop_fr_P3P4_p,fam_fr_P4,fam_fr_P3,fam_fr_P2,fam_fr_P1,fam_fr_AA,fam_fr_P3P4,fam_fr_P4_p,fam_fr_P3_p,fam_fr_P2_p,fam_fr_P1_p,fam_fr_AA_p,fam_fr_P3P4_p,edf_fr_P4,edf_fr_P3,edf_fr_P2,edf_fr_P1,edf_fr_AA,edf_fr_P3P4,edf_fr_P4_p,edf_fr_P3_p,edf_fr_P2_p,edf_fr_P1_p,edf_fr_AA_p,edf_fr_P3P4_p,ulc_fr_P4,ulc_fr_P3,ulc_fr_P2,ulc_fr_P1,ulc_fr_AA,ulc_fr_P3P4,ulc_fr_P4_p,ulc_fr_P3_p,ulc_fr_P2_p,ulc_fr_P1_p,ulc_fr_AA_p,ulc_fr_P3P4_p,bct_fr_P4,bct_fr_P3,bct_fr_P2,bct_fr_P1,bct_fr_AA,bct_fr_P3P4,bct_fr_P4_p,bct_fr_P3_p,bct_fr_P2_p,bct_fr_P1_p,bct_fr_AA_p,bct_fr_P3P4_p
69008,380.7205629,5002,1902,1856,285,8,0.373,0.793,1.047,0.98,2.083,2.75,27,59,79,0.517,1.13,1.513,9,20,27,0.484,1.075,1.452,11,24,32,0.593,1.293,1.724,2,3,4,0.702,1.053,1.404,0,0,0,0,0,0,2.01,8.262,0,2.503,0,10.272,5.279,21.698,0,6.574,0,26.977,285,916,0,203,0,1201,5.459,17.545,0,3.888,0,23.003,104,323,0,73,0,427,5.591,17.366,0,3.925,0,22.957,107,334,0,75,0,441,5.765,17.996,0,4.041,0,23.761,13,53,0,8,0,66,4.561,18.596,0,2.807,0,23.158,0,0,0,0,0,0,0,0,0,0,0,0
69009,53.79045057,75,54,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627,1.286,0,0.172,0,1.913,11.65,23.894,0,3.196,0,35.544,2,27,0,0,0,29,2.02,27.273,0,0,0,29.293,1,16,0,0,0,17,1.724,27.586,0,0,0,29.31,2,35,0,0,0,37,1.504,26.316,0,0,0,27.82,0,1,0,0,0,1,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
69010,138.9784415,1270,511,512,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,3.289,0,0.842,0,3.461,1.236,23.641,0,6.052,0,24.878,18,111,0,33,0,129,1.249,7.703,0,2.29,0,8.952,7,39,0,12,0,46,1.277,7.117,0,2.19,0,8.394,7,43,0,13,0,50,1.367,8.398,0,2.539,0,9.766,2,2,0,1,0,4,2.353,2.353,0,1.176,0,4.706,0,0,0,0,0,0,0,0,0,0,0,0
69011,298.5100187,536,255,346,35,3,0.071,0.218,0.332,0.238,0.73,1.112,1,3,5,0.15,0.45,0.751,1,1,2,0.322,0.322,0.643,1,1,2,0.289,0.289,0.578,0,0,0,0,0,0,0,0,0,0,0,0,3.056,5.885,0,0.623,0,8.941,10.236,19.713,0,2.087,0,29.949,225,36,0,3,0,261,33.784,5.405,0,0.45,0,39.189,106,16,0,1,0,122,34.084,5.145,0,0.322,0,39.228,114,19,0,2,0,133,32.948,5.491,0,0.578,0,38.439,12,2,0,0,0,14,34.286,5.714,0,0,0,40,2,0,0,0,0,2,66.667,0,0,0,0,66.667
69012,325.7752585,610,272,570,46,7,0.385,1.734,1.955,1.182,5.325,6.004,0,1,1,0,0.156,0.156,0,1,1,0,0.346,0.346,0,2,4,0,0.351,0.702,0,0,0,0,0,0,0,0,0,0,0,0,1.503,4.723,0,1.063,0,6.226,4.616,14.504,0,3.264,0,19.119,0,3,0,0,0,3,0,0.469,0,0,0,0.469,0,1,0,0,0,1,0,0.346,0,0,0,0.346,0,2,0,0,0,2,0,0.351,0,0,0,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69013,125.3476027,1174,502,674,66,4,0.349,0.481,0.572,2.784,3.836,4.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,3.645,0,1.6,0,3.779,1.069,29.072,0,12.761,0,30.14,74,9,0,1,0,83,5.522,0.672,0,0.075,0,6.194,31,5,0,0,0,36,5.905,0.952,0,0,0,6.857,37,4,0,0,0,41,5.49,0.593,0,0,0,6.083,3,5,0,3,0,8,4.545,7.576,0,4.545,0,12.121,1,0,0,0,0,1,25,0,0,0,0,25
69014,136.7414983,876,409,818,54,7,0.335,0.371,0.406,2.451,2.714,2.97,7,7,8,0.696,0.696,0.795,3,3,3,0.673,0.673,0.673,7,8,8,0.856,0.978,0.978,1,1,1,1.852,1.852,1.852,0,0,0,0,0,0,1.497,2.746,0,0.233,0,4.243,10.952,20.089,0,1.705,0,31.041,154,66,0,4,0,220,15.308,6.561,0,0.398,0,21.869,70,28,0,2,0,98,15.695,6.278,0,0.448,0,21.973,133,66,0,4,0,199,16.259,8.068,0,0.489,0,24.328,10,5,0,0,0,15,18.519,9.259,0,0,0,27.778,4,0,0,0,0,4,57.143,0,0,0,0,57.143
69015,460.3405995,5808,2553,3426,377,15,0.319,0.495,0.658,0.693,1.076,1.43,23,33,43,0.365,0.524,0.682,9,13,18,0.354,0.511,0.708,19,28,37,0.555,0.817,1.08,1,1,2,0.265,0.265,0.531,0,0,0,0,0,0,0.342,3.984,0,3.112,0,4.326,0.743,8.658,0,6.763,0,9.401,10,84,0,62,0,94,0.159,1.333,0,0.984,0,1.491,4,33,0,24,0,37,0.157,1.297,0,0.943,0,1.454,5,41,0,36,0,46,0.146,1.197,0,1.051,0,1.343,0,4,0,5,0,4,0,1.061,0,1.326,0,1.061,0,0,0,0,0,0,0,0,0,0,0,0
69016,159.8646541,3004,1221,1029,112,4,0,0,0.001,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068,1.726,0,0.184,0,2.794,6.675,10.788,0,1.15,0,17.462,86,287,0,78,0,373,2.728,9.102,0,2.474,0,11.83,33,112,0,31,0,145,2.732,9.272,0,2.566,0,12.003,32,99,0,28,0,131,3.11,9.621,0,2.721,0,12.731,3,12,0,4,0,15,2.679,10.714,0,3.571,0,13.393,0,3,0,0,0,3,0,75,0,0,0,75
69017,670.5816121,5305,2242,2142,471,13,3.284,4.234,4.496,4.899,6.316,6.707,72,97,103,1.231,1.659,1.762,28,38,40,1.186,1.609,1.694,18,27,29,0.84,1.261,1.354,4,23,25,0.849,4.883,5.308,0,1,1,0,7.692,7.692,2.665,11.212,0,2.794,0,13.877,3.976,16.726,0,4.168,0,20.701,190,449,0,122,0,639,3.25,7.679,0,2.087,0,10.929,82,177,0,49,0,259,3.473,7.497,0,2.075,0,10.97,95,131,0,47,0,226,4.435,6.116,0,2.194,0,10.551,14,18,0,6,0,32,2.972,3.822,0,1.274,0,6.794,2,1,0,0,0,3,15.385,7.692,0,0,0,23.077
69018,218.7222784,4268,1774,1830,228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.395,3.454,0,0.677,0,6.849,15.512,15.782,0,3.093,0,31.294,266,189,0,20,0,455,6.17,4.384,0,0.464,0,10.554,109,80,0,8,0,189,6.356,4.665,0,0.466,0,11.02,155,109,0,9,0,264,8.47,5.956,0,0.492,0,14.426,17,10,0,1,0,27,7.456,4.386,0,0.439,0,11.842,1,2,0,0,0,3,16.667,33.333,0,0,0,50
69019,150.7664043,327,164,430,14,0,0.097,0.964,0.981,0.644,6.396,6.509,4,22,22,0.962,5.288,5.288,1,9,9,0.524,4.712,4.712,3,20,21,0.698,4.651,4.884,0,0,0,0,0,0,0,0,0,0,0,0,3.523,5.272,0,1.785,0,8.795,23.374,34.979,0,11.843,0,58.353,32,164,0,36,0,196,7.692,39.423,0,8.654,0,47.115,13,74,0,14,0,87,6.806,38.743,0,7.33,0,45.55,30,167,0,34,0,197,6.977,38.837,0,7.907,0,45.814,0,5,0,0,0,5,0,35.714,0,0,0,35.714,0,0,0,0,0,0,0,0,0,0,0,0
69020,479.844426,1575,720,1583,169,6,0,2.418,2.418,0,5.039,5.039,0,7,7,0,0.369,0.369,0,3,3,0,0.368,0.368,0,11,11,0,0.695,0.695,0,0,0,0,0,0,0,0,0,0,0,0,1.494,6.626,0,5.41,0,8.12,3.114,13.809,0,11.275,0,16.923,61,334,0,122,0,395,3.214,17.597,0,6.428,0,20.811,26,139,0,55,0,165,3.186,17.034,0,6.74,0,20.221,59,256,0,123,0,315,3.727,16.172,0,7.77,0,19.899,6,27,0,8,0,33,3.55,15.976,0,4.734,0,19.527,1,0,0,0,0,1,16.667,0,0,0,0,16.667
69021,226.8484592,819,386,617,69,7,0.58,1.57,2.027,2.558,6.923,8.938,1,4,5,0.103,0.411,0.513,1,2,2,0.233,0.466,0.466,2,5,6,0.324,0.81,0.972,0,0,1,0,0,1.449,0,0,0,0,0,0,0.513,5.419,0,0.988,0,5.932,2.262,23.895,0,4.357,0,26.158,1,185,0,34,0,186,0.103,18.994,0,3.491,0,19.097,1,87,0,16,0,88,0.233,20.28,0,3.73,0,20.513,2,125,0,29,0,127,0.324,20.259,0,4.7,0,20.583,0,13,0,2,0,13,0,18.841,0,2.899,0,18.841,0,0,0,0,0,0,0,0,0,0,0,0
69022,595.3696472,49139,22418,8041,4590,266,3.077,3.46,4.305,5.166,5.809,7.227,36,54,82,0.07,0.105,0.159,13,20,31,0.062,0.095,0.148,18,27,45,0.224,0.336,0.56,19,24,40,0.414,0.523,0.871,0,0,0,0,0,0,3.28,6.833,0,2.938,0,10.113,5.506,11.471,0,4.932,0,16.978,2277,4967,0,1010,0,7244,4.423,9.648,0,1.962,0,14.07,941,1959,0,411,0,2900,4.481,9.328,0,1.957,0,13.809,340,520,0,184,0,860,4.228,6.467,0,2.288,0,10.695,95,220,0,48,0,315,2.07,4.793,0,1.046,0,6.863,1,40,0,1,0,41,0.376,15.038,0,0.376,0,15.414
69023,224.6047464,297,155,489,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,6.753,0,3.114,0,6.984,1.028,30.065,0,13.864,0,31.094,1,48,0,8,0,49,0.287,13.754,0,2.292,0,14.04,0,20,0,3,0,20,0,11.628,0,1.744,0,11.628,1,45,0,7,0,46,0.204,9.202,0,1.431,0,9.407,0,3,0,1,0,3,0,18.75,0,6.25,0,18.75,0,1,0,0,0,1,0,100,0,0,0,100
69024,127.2396082,797,358,729,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,3.673,0,1.045,0,4.392,5.652,28.874,0,8.215,0,34.526,12,122,0,3,0,134,1.394,14.17,0,0.348,0,15.563,6,57,0,1,0,63,1.546,14.691,0,0.258,0,16.237,13,108,0,2,0,121,1.783,14.815,0,0.274,0,16.598,1,6,0,0,0,7,2.222,13.333,0,0,0,15.556,0,0,0,2,0,0,0,0,0,40,0,0
69025,112.7720629,166,111,335,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623,3.852,0,1.075,0,6.475,23.223,34.104,0,9.517,0,57.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0.299,0.597,0,0.299,0,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69026,110.5462081,440,211,509,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,1.551,0,0.775,0,1.963,3.73,14.041,0,7.016,0,17.771,160,3,0,2,0,163,30.132,0.565,0,0.377,0,30.697,74,1,0,1,0,75,31.092,0.42,0,0.42,0,31.513,150,4,0,2,0,154,29.47,0.786,0,0.393,0,30.255,7,0,0,0,0,7,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
69027,192.2509751,2648,1066,1215,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.791,0,0.588,0,0.873,0.426,4.113,0,3.057,0,4.539,9,78,0,23,0,87,0.307,2.66,0,0.784,0,2.967,4,30,0,9,0,34,0.366,2.747,0,0.824,0,3.114,3,29,0,10,0,32,0.247,2.387,0,0.823,0,2.634,0,4,0,1,0,4,0,2.703,0,0.676,0,2.703,0,0,0,0,0,0,0,0,0,0,0,0
69028,484.0390609,4752,1956,1791,326,1,0.329,1.427,1.676,0.68,2.949,3.463,3,11,14,0.062,0.227,0.289,1,4,5,0.053,0.213,0.266,1,3,3,0.056,0.168,0.168,0,2,2,0,0.613,0.613,0,0,0,0,0,0,1.482,6.092,0,1.997,0,7.574,3.062,12.589,0,4.127,0,15.651,10,62,0,17,0,72,0.206,1.279,0,0.351,0,1.485,3,21,0,6,0,24,0.159,1.116,0,0.319,0,1.276,3,16,0,5,0,19,0.168,0.893,0,0.279,0,1.061,5,17,0,5,0,22,1.534,5.215,0,1.534,0,6.748,0,0,0,0,0,0,0,0,0,0,0,0
69029,118.5514595,323,137,183,24,1,0.197,0.745,0.814,1.663,6.288,6.87,0,1,1,0,0.257,0.257,0,0,0,0,0,0,0,1,1,0,0.546,0.546,0,1,1,0,4.167,4.167,0,0,0,0,0,0,0.326,0.822,0,0.432,0,1.148,2.752,6.938,0,3.646,0,9.689,1,15,0,0,0,16,0.257,3.856,0,0,0,4.113,0,6,0,0,0,6,0,3.774,0,0,0,3.774,0,6,0,0,0,6,0,3.279,0,0,0,3.279,0,1,0,0,0,1,0,4.167,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0
69030,149.4224645,1936,746,817,177,6,0.079,0.129,0.164,0.528,0.862,1.096,2,6,9,0.102,0.307,0.46,1,2,3,0.137,0.273,0.41,1,2,3,0.122,0.245,0.367,1,2,3,0.565,1.13,1.695,0,0,0,0,0,0,1.103,1.656,0,0.553,0,2.759,7.371,11.067,0,3.696,0,18.438,54,29,0,11,0,83,2.762,1.483,0,0.563,0,4.246,20,11,0,4,0,31,2.732,1.503,0,0.546,0,4.235,22,11,0,4,0,33,2.693,1.346,0,0.49,0,4.039,5,6,0,4,0,11,2.825,3.39,0,2.26,0,6.215,1,0,0,0,0,1,16.667,0,0,0,0,16.667
69031,447.1720219,1312,590,803,97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,4.735,0,0.34,0,5.422,1.537,10.595,0,0.761,0,12.132,118,173,0,8,0,291,7.743,11.352,0,0.525,0,19.094,54,78,0,3,0,132,8.398,12.131,0,0.467,0,20.529,77,115,0,4,0,192,9.589,14.321,0,0.498,0,23.91,13,17,0,0,0,30,13.402,17.526,0,0,0,30.928,0,0,0,0,0,0,0,0,0,0,0,0
69032,135.2517075,884,395,587,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,5.605,0,0.442,0,6.069,3.429,41.417,0,3.266,0,44.846,39,223,0,4,0,262,3.801,21.735,0,0.39,0,25.536,18,91,0,2,0,109,4.018,20.313,0,0.446,0,24.33,25,111,0,2,0,136,4.259,18.91,0,0.341,0,23.169,2,11,0,0,0,13,4.167,22.917,0,0,0,27.083,0,0,0,0,0,0,0,0,0,0,0,0
69033,301.5870444,6215,2625,1808,382,11,2.833,3.721,13.117,9.399,12.345,43.519,45,81,3882,0.724,1.303,62.442,17,35,1514,0.713,1.468,63.48,19,38,1111,1.051,2.102,61.449,5,6,285,1.309,1.571,74.607,0,0,8,0,0,72.727,0.026,0.457,0,0.341,0,0.483,0.086,1.516,0,1.131,0,1.602,8,85,0,57,0,93,0.129,1.367,0,0.917,0,1.496,3,31,0,21,0,34,0.126,1.3,0,0.881,0,1.426,3,37,0,16,0,40,0.166,2.046,0,0.885,0,2.212,1,5,0,2,0,6,0.262,1.309,0,0.524,0,1.571,0,2,0,0,0,2,0,18.182,0,0,0,18.182
69034,160.7383362,280,150,357,19,3,0.124,0.912,0.968,0.771,5.668,6.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561,1.902,0,2.666,0,2.463,3.487,11.821,0,16.569,0,15.308,18,51,0,50,0,69,4.545,12.879,0,12.626,0,17.424,9,25,0,25,0,34,4.592,12.755,0,12.755,0,17.347,16,46,0,45,0,62,4.482,12.885,0,12.605,0,17.367,1,2,0,3,0,3,5.263,10.526,0,15.789,0,15.789,1,1,0,0,0,2,33.333,33.333,0,0,0,66.667
69035,231.4177418,25677,11247,4756,2017,16,0.227,0.544,12.922,0.982,2.354,55.908,23,132,17639,0.097,0.554,74.064,8,56,7471,0.082,0.572,76.336,16,44,3601,0.336,0.925,75.715,5,14,1745,0.248,0.694,86.515,0,0,14,0,0,87.5,0.586,0.74,0,0.682,0,1.326,2.535,3.202,0,2.951,0,5.737,57,89,0,414,0,146,0.239,0.374,0,1.738,0,0.613,23,32,0,170,0,55,0.235,0.327,0,1.737,0,0.562,13,23,0,102,0,36,0.273,0.484,0,2.145,0,0.757,3,7,0,29,0,10,0.149,0.347,0,1.438,0,0.496,1,0,0,3,0,1,6.25,0,0,18.75,0,6.25
69036,251.4685335,908,424,781,75,1,0.482,1.706,1.923,1.917,6.784,7.646,4,12,15,0.379,1.136,1.42,2,5,6,0.447,1.119,1.342,3,9,11,0.384,1.152,1.408,0,1,1,0,1.333,1.333,0,0,0,0,0,0,0.672,1.851,0,0.88,0,2.523,2.672,7.36,0,3.499,0,10.032,39,100,0,69,0,139,3.693,9.47,0,6.534,0,13.163,14,42,0,31,0,56,3.132,9.396,0,6.935,0,12.528,23,69,0,51,0,92,2.945,8.835,0,6.53,0,11.78,4,7,0,4,0,11,5.333,9.333,0,5.333,0,14.667,0,0,0,0,0,0,0,0,0,0,0,0
69037,115.08562,1634,684,941,112,2,0.026,0.054,0.078,0.226,0.47,0.679,1,2,2,0.053,0.106,0.106,0,1,1,0,0.143,0.143,0,1,1,0,0.106,0.106,0,0,0,0,0,0,0,0,0,0,0,0,4.058,0.577,0,0.199,0,4.635,35.324,5.023,0,1.732,0,40.346,41,23,0,5,0,64,2.17,1.218,0,0.265,0,3.388,16,8,0,2,0,24,2.286,1.143,0,0.286,0,3.429,38,12,0,3,0,50,4.038,1.275,0,0.319,0,5.313,6,1,0,0,0,7,5.357,0.893,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
69038,260.0976964,851,413,892,58,5,0.093,0.241,0.257,0.358,0.927,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.112,0.112,0,0,0,0,0,0,0,0,0,0,0,0,5.439,4.689,0,0.971,0,10.128,20.927,18.042,0,3.736,0,38.969,98,96,0,106,0,194,9.007,8.824,0,9.743,0,17.831,44,44,0,53,0,88,8.782,8.782,0,10.579,0,17.565,85,84,0,106,0,169,9.529,9.417,0,11.883,0,18.946,5,5,0,6,0,10,8.621,8.621,0,10.345,0,17.241,0,0,0,2,0,0,0,0,0,40,0,0
69039,155.7579878,289,144,522,19,1,0,0.099,0.099,0,0.636,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.192,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0.456,3.934,0,0.466,0,4.39,2.931,25.283,0,2.995,0,28.213,8,77,0,1,0,85,2.439,23.476,0,0.305,0,25.915,5,28,0,1,0,33,3.356,18.792,0,0.671,0,22.148,22,84,0,3,0,106,4.215,16.092,0,0.575,0,20.307,1,4,0,0,0,5,5.263,21.053,0,0,0,26.316,0,0,0,0,0,0,0,0,0,0,0,0
69040,314.6428021,1261,621,1058,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,6.913,0,1.406,0,10.893,12.647,21.967,0,4.468,0,34.614,110,144,0,30,0,254,7.097,9.29,0,1.935,0,16.387,48,62,0,13,0,110,6.957,8.986,0,1.884,0,15.942,93,117,0,14,0,210,8.79,11.059,0,1.323,0,19.849,7,7,0,2,0,14,8.642,8.642,0,2.469,0,17.284,1,1,0,0,0,2,25,25,0,0,0,50
69041,366.3603622,2545,1143,1117,230,4,1.429,1.919,2.391,3.899,5.237,6.525,24,37,56,0.818,1.261,1.908,8,13,20,0.66,1.073,1.65,7,11,17,0.627,0.985,1.522,18,26,35,7.826,11.304,15.217,0,0,0,0,0,0,3.359,8.694,0,1.499,0,12.053,9.166,23.724,0,4.09,0,32.89,307,217,0,15,0,524,10.46,7.394,0,0.511,0,17.853,149,88,0,6,0,237,12.294,7.261,0,0.495,0,19.554,209,107,0,6,0,316,18.711,9.579,0,0.537,0,28.29,26,11,0,1,0,37,11.304,4.783,0,0.435,0,16.087,0,2,0,0,0,2,0,50,0,0,0,50
69042,98.83112717,1151,502,540,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,2.607,0,0.329,0,3.285,6.857,26.368,0,3.328,0,33.225,14,194,0,19,0,208,1.102,15.276,0,1.496,0,16.378,6,77,0,7,0,83,1.193,15.308,0,1.392,0,16.501,7,89,0,9,0,96,1.296,16.481,0,1.667,0,17.778,0,8,0,0,0,8,0,11.594,0,0,0,11.594,0,0,0,0,0,0,0,0,0,0,0,0
69043,564.8531714,8615,3557,3120,808,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.356,8.379,0,1.524,0,13.735,9.479,14.83,0,2.697,0,24.309,125,609,0,270,0,734,1.334,6.502,0,2.882,0,7.836,48,230,0,101,0,278,1.301,6.235,0,2.738,0,7.536,47,199,0,80,0,246,1.506,6.378,0,2.564,0,7.885,14,44,0,13,0,58,1.733,5.446,0,1.609,0,7.178,3,0,0,0,0,3,4.545,0,0,0,0,4.545
69044,125.5825902,417,195,409,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,2.629,0,0.104,0,4.162,12.202,20.927,0,0.828,0,33.129,24,18,0,0,0,42,5.556,4.167,0,0,0,9.722,11,8,0,0,0,19,5.392,3.922,0,0,0,9.314,17,13,0,0,0,30,4.156,3.178,0,0,0,7.335,1,1,0,0,0,2,6.25,6.25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
69045,313.6361355,1102,568,875,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953,8.132,0,3.261,0,9.085,3.038,25.922,0,10.395,0,28.96,180,132,0,1,0,312,13.196,9.677,0,0.073,0,22.874,88,65,0,0,0,153,13.213,9.76,0,0,0,22.973,86,144,0,2,0,230,9.829,16.457,0,0.229,0,26.286,8,5,0,0,0,13,10.127,6.329,0,0,0,16.456,3,1,0,0,0,4,25,8.333,0,0,0,33.333
69046,669.2142736,34410,14261,8546,3144,131,0.976,1.381,1.607,1.458,2.063,2.4,25,34,39,0.07,0.095,0.109,9,12,14,0.065,0.086,0.101,4,5,6,0.047,0.059,0.07,1,2,2,0.032,0.064,0.064,0,0,0,0,0,0,5.071,9.396,0,1.822,0,14.467,7.574,14.035,0,2.721,0,21.609,1186,872,0,386,0,2058,3.302,2.428,0,1.075,0,5.729,468,315,0,147,0,783,3.365,2.265,0,1.057,0,5.63,383,302,0,153,0,685,4.482,3.534,0,1.79,0,8.015,59,35,0,17,0,94,1.877,1.113,0,0.541,0,2.99,13,5,0,1,0,18,9.924,3.817,0,0.763,0,13.74
69047,126.1249213,651,290,297,40,2,0.471,1.138,1.346,3.733,9.02,10.669,2,8,9,0.276,1.103,1.241,1,3,3,0.313,0.94,0.94,1,2,2,0.337,0.673,0.673,0,0,0,0,0,0,0,0,0,0,0,0,0.366,1.422,0,0.848,0,1.788,2.901,11.271,0,6.722,0,14.172,0,19,0,49,0,19,0,2.621,0,6.759,0,2.621,0,7,0,22,0,7,0,2.194,0,6.897,0,2.194,0,5,0,20,0,5,0,1.684,0,6.734,0,1.684,0,1,0,3,0,1,0,2.5,0,7.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
69048,211.414594,325,168,494,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741,2.86,0,2.257,0,4.601,8.24,13.536,0,10.682,0,21.776,91,1,0,79,0,92,24.932,0.274,0,21.644,0,25.205,42,0,0,37,0,42,25,0,0,22.024,0,25,123,2,0,107,0,125,24.899,0.405,0,21.66,0,25.304,5,0,0,4,0,5,23.81,0,0,19.048,0,23.81,12,0,0,0,0,12,75,0,0,0,0,75
69049,81.74165267,668,301,540,51,2,0.206,0.509,0.525,2.519,6.223,6.419,1,1,1,0.14,0.14,0.14,0,0,0,0,0,0,0,1,1,0,0.185,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.806,0,1.352,0,0.844,0.465,9.855,0,16.53,0,10.319,0,1,0,13,0,1,0,0.14,0,1.826,0,0.14,0,0,0,6,0,0,0,0,0,1.929,0,0,0,1,0,11,0,1,0,0.185,0,2.037,0,0.185,0,0,0,1,0,0,0,0,0,1.961,0,0,0,0,0,1,0,0,0,0,0,50,0,0
69050,227.7536868,4640,1860,1704,387,5,1.013,1.414,1.889,4.456,6.22,8.309,68,102,142,1.404,2.106,2.931,22,33,46,1.266,1.899,2.647,25,37,52,1.467,2.171,3.052,9,12,17,2.326,3.101,4.393,0,0,0,0,0,0,0.742,1.557,0,1.189,0,2.299,3.264,6.849,0,5.23,0,10.113,46,109,0,398,0,155,0.95,2.25,0,8.216,0,3.2,15,37,0,149,0,52,0.863,2.129,0,8.573,0,2.992,16,42,0,118,0,58,0.939,2.465,0,6.925,0,3.404,3,5,0,33,0,8,0.775,1.292,0,8.527,0,2.067,2,0,0,0,0,2,40,0,0,0,0,40
